Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
European Union,4.729285725,4.932845597,5.299049686,5.736879246,6.011416269,6.188186542,6.416514769,6.676945864,7.095467681,7.541633978,8.066820728,8.257194549,8.682102721,9.152800479,9.094179247,8.880324829,9.583495755,9.471498311,9.813020252,10.13277948,9.989263546,9.339867555,9.103718072,8.930120536,8.897907776,9.041194752,8.956174821,9.128415876,8.956410313,9.200370699,8.472880884,8.355288111,8.060522613,7.891457628,7.84294042,7.953597625,8.168834954,7.995990102,7.965992524,7.824787373,7.831506747,7.951092724,7.916832032,8.102731053,8.084480756,8.010662536,8.002438546,7.883806504,7.682107735,7.097331958,7.281549193,7.072379569,6.927204679,6.742973717,6.400223817,6.516388833,6.51892253,6.559142922,6.424038741
Fragile and conflict affected situations,0.536297511,0.508366386,0.512157745,0.526569966,0.531908103,0.628451879,0.667962036,0.732262002,0.769975361,0.854405804,0.906349704,0.882222316,0.868489004,0.917470953,0.977636857,0.853973578,0.944642544,0.915258268,0.904347485,1.081667349,1.080575152,1.035022631,1.012639869,1.024866747,1.044942751,1.069172227,1.096365963,1.06184792,1.148843698,1.04557698,1.013566263,0.99402159,0.957228198,0.999225077,0.986969743,0.984017253,0.999680865,1.019872005,0.9241149,0.861589546,0.879276031,0.905070309,0.894082821,0.855964176,0.857504049,0.932185056,0.885043709,0.854549086,0.884775167,0.873336074,0.913330587,0.900283901,0.936360375,0.941897371,0.952647594,0.88060785,0.863007498,0.858046834,0.868444604
Finland,3.409846728,3.348877215,3.742567366,4.279630907,5.024189944,5.549837063,6.444050245,6.213386589,7.200890139,8.20434233,8.769643882,8.799132244,9.51830728,10.58429033,9.9520677,9.785017744,10.85124292,10.59729975,10.92339046,11.40345731,12.18667255,10.73140319,8.925664185,8.562246655,8.65558094,10.13132618,10.84333288,11.68994386,10.54993985,10.59243558,10.94169357,10.99578359,10.36891768,10.55177326,11.77792413,10.98126587,12.20979777,11.79415293,11.11284025,10.93994472,10.64485611,11.77523242,12.19859716,13.75595769,12.94525123,10.57167082,12.72627979,12.3092166,10.66360723,10.14821298,11.6587537,10.22962464,9.126388006,9.227846733,8.451871936,7.814537412,8.318012674,7.808338601,8.04275205
Fiji,0.493928535,0.41420377,0.54786766,0.554710832,0.944142336,0.742947668,0.677364982,0.728931724,0.793748397,0.848929191,1.000293914,1.034663727,1.067317806,1.13819718,1.186840532,1.081099361,0.823819144,1.280969883,1.167407033,1.350972676,1.252516874,1.661615712,1.256571712,1.043133668,0.832364471,0.814007334,0.841942163,0.660468068,0.765940818,0.870441981,1.001955873,0.992659757,1.020860478,0.993427484,0.979614868,0.980103891,1.045399668,1.009163202,0.974819658,0.99218407,1.048074564,1.326906845,1.128478504,1.32340291,1.785137871,1.557924358,1.65485119,1.506843581,1.135616237,1.136315713,1.349125859,1.285539075,1.190661973,1.305449849,1.511921676,1.738365614,1.99448422,2.062772092,2.150561976
France,5.81743531,5.952753977,6.235408423,6.87529138,7.013994552,7.062752074,6.899139977,7.326519797,7.515931987,8.014841113,8.449427955,8.82991624,9.105897695,9.70910599,9.312382027,8.28681204,9.32500895,8.828301866,9.249254414,9.63552951,9.161531981,8.203109968,7.841027019,7.543287024,7.194880619,7.075848708,6.76799939,6.587688941,6.458902066,6.74228228,6.122359687,6.500930535,6.264271583,5.913536994,5.806442913,5.916505458,6.15800738,5.989176224,6.333336679,6.198684398,6.12747794,6.142043233,6.005475326,6.054152566,6.027439546,6.027601801,5.840804198,5.669031385,5.564429,5.314414422,5.350658925,5.104312275,5.12231119,5.10055617,4.592376829,4.666086597,4.686612202,4.727575622,4.619241205
Faroe Islands,1.694547135,3.241061755,3.303510599,3.46664813,3.323656239,3.682626279,3.737521122,4.473730274,4.808423592,5.515715768,6.580445037,6.598666869,5.87969435,6.263720758,7.361470855,8.436622106,7.909836066,9.660764721,9.396154117,11.18690762,9.730381412,10.06380789,10.39375524,10.96398624,11.10840851,11.4067905,10.725967,10.76201985,11.27512651,12.28579911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084962421,1.058700109,1.037442233,1.115915748,1.10792071,1.198454915,1.201412121,1.206283811,1.210371957,1.399645423,1.308081138,1.49669791,1.50060024,1.507514015,1.328600983,1.340456904,1.158871645,1.262491381,1.068832835,1.160003093,1.243947716,1.321727309,1.303004356,1.377587569,1.542439777,1.525197154,1.598011364
Gabon,0.263538036,0.326250067,0.172131003,0.141699818,0.363283044,0.405643875,0.70218129,1.826702812,3.467609229,2.482146443,3.534355873,4.73785231,4.478055599,8.53004267,8.590663249,8.290614605,8.632501157,9.337439225,10.92558064,9.529808631,9.132979961,8.829025306,8.582695842,7.038827584,7.446799658,7.638964487,5.845271819,4.603309871,4.824183725,6.248533637,4.349689782,4.457949241,4.598168911,4.564130402,4.199566423,4.249039818,4.24100404,4.231897467,4.213455538,4.019822227,3.801820152,3.640676371,3.360992308,3.325893635,3.272299651,3.329617777,2.824890361,2.750303043,2.719721206,2.676992208,2.936928084,3.347918147,3.332043571,3.136918225,2.919628984,2.813589432,2.843792613,2.276236287,2.175272204
United Kingdom,11.15075916,11.15413892,11.14292839,11.25485346,11.26583889,11.45615951,11.31896078,10.78410455,10.99348823,11.34267041,11.7323973,11.82303629,11.56235418,11.74552694,10.98359286,10.73605364,10.65454202,10.76186851,10.76729499,11.46539104,10.28675704,9.955296648,9.740461658,9.687798405,9.381702909,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.724252827,9.931929003,9.603614785,9.364743235,9.252278701,9.036517846,9.363736624,8.956743523,8.976845013,8.901466411,9.001483618,9.209793836,8.930869498,9.088047281,9.040489079,8.950152419,8.901697739,8.62913807,8.322844364,7.468655396,7.67592643,7.025424601,7.332471327,7.064902559,6.421598191,6.148544958,5.774741668,5.546265944,5.398708138
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.974177426,5.275129759,4.118190212,3.276251756,2.158775007,1.756223321,1.41594528,1.268990897,1.175886457,1.08727237,1.169940333,0.876849261,0.74399619,0.79964856,0.858087153,1.086491654,1.211231882,1.458489523,1.25764951,1.473356755,1.404919065,1.735685453,1.928196018,2.108848881,2.277240447,2.469615674,2.58886306,2.583151735,2.538541691
Ghana,0.220509797,0.196514576,0.202743763,0.23609051,0.219304483,0.220319549,0.181470236,0.183963143,0.21195327,0.198413548,0.300563689,0.255820663,0.262619885,0.260726965,0.301286027,0.275044848,0.238734077,0.288902562,0.280471735,0.246043198,0.231506881,0.268523082,0.260653835,0.303816934,0.208095999,0.260174331,0.23147089,0.242445905,0.247410581,0.232997193,0.188854549,0.168339541,0.196763056,0.198053537,0.208916042,0.218054975,0.234216124,0.239544671,0.332295428,0.349769877,0.297735601,0.314320105,0.36648534,0.343609358,0.311202422,0.321802121,0.376691475,0.394096032,0.363268589,0.411651296,0.449966654,0.480941312,0.546997679,0.564123667,0.527833773,0.543283052,0.495401526,0.507529429,0.541201382
Gibraltar,2.035482494,2.156334005,2.262928375,2.210012455,2.158921422,1.827945857,2.065450039,2.294236714,2.383490413,2.343546955,2.436033705,2.781190747,2.498552107,2.843881714,2.576691427,2.927549731,2.551675006,2.547538706,2.305221016,3.038413098,2.926965545,1.716875125,0.74085797,1.243851972,1.126997678,1.509519399,1.386341765,1.637390946,2.389006995,2.387124405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0.11753999,0.173435869,0.182769807,0.189712353,0.187476846,0.183267481,0.185709074,0.1842318,0.186408841,0.18314347,0.190649125,0.192768933,0.19401013,0.184302778,0.189814038,0.187789674,0.194640816,0.194881225,0.191835566,0.19782285,0.197974277,0.199229515,0.193567435,0.183510819,0.183819221,0.181650263,0.177180598,0.17129834,0.171627705,0.169452515,0.157423742,0.156084161,0.156342316,0.156585939,0.158167092,0.159567934,0.16479581,0.168361791,0.173010997,0.177535105,0.180809115,0.186525449,0.189842229,0.194216973,0.19830313,0.201985052,0.204138182,0.208023421,0.206391016,0.212755922,0.245286381,0.251428464,0.233758216,0.200131812,0.200879385,0.222181479,0.241088377,0.246115273,0.251323233
"Gambia, The",0.050226134,0.059075922,0.067570271,0.075679441,0.074078563,0.072388454,0.079433809,0.07735888,0.083608837,0.105647256,0.102649848,0.115047709,0.13404302,0.122852897,0.119138079,0.183355093,0.177495922,0.197097554,0.233590371,0.237819609,0.247439004,0.239789471,0.237937447,0.230431964,0.237497382,0.22803791,0.203943418,0.216222168,0.209917109,0.196239533,0.198829002,0.201476622,0.194651749,0.197952418,0.191917706,0.194935747,0.188988662,0.191583328,0.201918386,0.203583381,0.182134433,0.227929445,0.213635195,0.206907254,0.213828846,0.220243628,0.226209656,0.243925344,0.25454511,0.27581816,0.24537154,0.243487784,0.241467281,0.2240659,0.2569123,0.254091837,0.246610961,0.243913456,0.249989913
Guinea-Bissau,0.029757847,0.047106883,0.064141319,0.075071495,0.091414896,0.101579729,0.100161154,0.071231227,0.091616931,0.084736289,0.098835782,0.1020938,0.090108612,0.14743131,0.13551582,0.1484063,0.123754081,0.133046187,0.132976402,0.14199859,0.187647599,0.180161602,0.176471677,0.17226082,0.189536649,0.197610997,0.205427269,0.212927894,0.231878171,0.242215726,0.174311597,0.170422306,0.176409537,0.182093326,0.168800904,0.165312026,0.162040267,0.176599662,0.147266219,0.161409119,0.12486421,0.122238928,0.119573934,0.155848568,0.159879162,0.156141839,0.159700112,0.162942025,0.152045426,0.154994878,0.157624804,0.159949226,0.155765084,0.157742199,0.165442295,0.161178259,0.168309177,0.164100679,0.165394728
Equatorial Guinea,0.086168138,0.085020055,0.083906963,0.096498186,0.094853963,0.106175985,0.090541294,0.087972007,0.097977396,0.14475,0.120630555,0.220865177,0.3039916,0.10565592,0.193172839,0.24369449,0.25139836,0.257428973,0.290690543,0.257623658,0.234752792,0.263543519,0.257660608,0.202262758,0.243320847,0.18745527,0.218614507,0.258524663,0.269241189,0.288583936,0.143133868,0.161721082,0.156505369,2.139906665,2.066378765,2.01301211,2.927241569,3.038442826,2.882742222,3.128410956,3.876736283,4.321931666,6.121010711,7.514526629,10.1122953,10.79347375,11.6763162,9.188424775,10.43168351,10.71441644,10.08859311,9.839278277,9.707222037,8.68626511,7.20858472,6.110005776,4.608366984,4.461144462,5.095625096
Greece,1.128920482,1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.416057913,7.346951195,7.51798648,7.465286989,7.583999957,7.843097899,7.801070809,7.856482991,8.127412607,8.121394969,8.741595261,8.894202354,8.860741613,9.170878298,9.114442251,9.278882901,9.137630869,9.441123674,9.064040547,8.529742954,7.874949613,7.613756775,7.251237686,6.609995923,6.385178381,6.285069342,6.203617289,6.211250006,6.08317505
Grenada,0.244665117,0.200768692,0.277559715,0.157029837,0.233760439,0.23249572,0.309008174,0.385951248,0.42491757,0.503267422,0.465769084,0.505997113,0.507224634,0.587277522,0.393497156,0.515395593,0.521171107,0.528392024,0.576158197,0.538029186,0.535436697,0.647522349,0.669361766,0.649229327,0.633063206,0.623683131,0.658854297,0.737641438,0.971628315,1.059258037,1.141931733,1.244013187,1.646751269,1.526966224,1.610549097,1.695151866,1.881132244,1.969143521,2.254393617,2.147829228,2.042066571,2.227775518,2.315797599,2.403776814,2.20420524,2.388732825,2.477653472,2.662027134,2.749935993,7.65689546,2.73000273,2.715711797,3.908722034,2.958251673,2.295684114,2.46343622,2.539383111,2.615581651,2.691814193
Greenland,6.882676923,8.70504451,7.543542857,9.066758242,8.387287234,8.793316327,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0.325945293,0.331175323,0.315730539,0.337545504,0.381650342,0.413930811,0.35469344,0.393040624,0.413095825,0.428727655,0.421471305,0.436925391,0.473449878,0.501371349,0.512032931,0.574767609,0.528119614,0.594710438,0.629243061,0.698415703,0.654598477,0.561107288,0.499357535,0.426030524,0.446071983,0.446977651,0.456513148,0.479254591,0.481580154,0.482215354,0.434248626,0.433481836,0.5060742,0.521928185,0.540970172,0.617296792,0.587456968,0.607135726,0.75048331,0.724953006,0.81278639,0.826344294,0.861904465,0.848950177,0.847650879,0.889692633,0.871090028,0.920826916,0.818091229,0.846417084,0.802962926,0.808455592,0.821948835,0.864797689,0.911388475,1.049628073,1.103130021,1.026267857,1.113969273
Guyana,1.154328426,1.250805228,1.118935618,0.989521025,1.017597027,1.653866982,1.77688791,1.958667537,1.94000239,1.965942884,2.242033961,2.101494499,2.163784422,2.471765658,2.107225627,2.448445861,2.32439156,2.491403733,2.67122738,1.960439648,2.293775708,2.303209276,1.797712381,1.600584374,1.811700466,1.841974511,1.367125517,1.7283217,1.871015572,1.588614785,1.587502321,1.544708567,1.442700736,1.445353057,1.857962092,2.009725495,2.076758574,2.269204129,2.321638466,2.321002673,2.22306145,2.200733757,2.175112683,2.174082255,2.23939539,1.983499429,1.782041577,2.143401605,2.142431526,2.166592218,2.34845149,2.433416796,2.647645978,2.607730208,2.698556796,2.671242962,2.994698994,2.992706568,3.13219265
High income,7.63240628,7.701205603,7.95720612,8.296748758,8.611625717,8.884268575,9.171825388,9.486342053,9.890795253,10.42821125,11.22797182,11.3183058,11.76620698,12.26237141,11.86152943,11.37143928,11.9044672,12.04364157,12.25394658,12.47811515,12.11803572,11.53336344,11.0179665,10.90616491,11.13537059,11.18856515,11.13158516,11.35930692,11.69373766,11.90911457,11.44156557,11.40152593,11.35095343,11.36431021,11.4756011,11.54549713,11.81849463,11.95432762,11.88294862,11.89436765,12.09310058,12.07505693,11.91245367,12.03715867,12.09143559,12.05451083,11.9081518,11.96574266,11.63050687,10.89984491,11.28396356,11.02048245,10.83243162,10.85233803,10.6179137,10.51965714,10.37375995,10.26509708,10.25453315
"Hong Kong SAR, China",0.960982311,1.064878003,1.115011194,1.242378614,1.20538264,1.336178604,1.42340092,1.627238638,1.631620691,2.008171019,2.122025006,2.264397202,2.251635464,2.191589259,2.439194116,2.469816882,2.768511952,3.104833868,3.375132726,3.222395683,3.291036717,3.605876259,3.742575933,3.931746272,4.139887364,4.217970749,4.651619303,5.066314846,5.238943777,5.337148183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0.302190288,0.351585832,0.324912509,0.320924865,0.316835552,0.320431968,0.334080806,0.352480154,0.478293826,0.446293955,0.511583007,0.475718919,0.533108474,0.508863319,0.509431249,0.529131512,0.547036506,0.597162691,0.59276823,0.541825814,0.559280521,0.480499994,0.451032593,0.496655077,0.478358377,0.44540192,0.419060058,0.4787377,0.535503246,0.566650106,0.496437957,0.482485956,0.522434461,0.539446717,0.589298661,0.679627466,0.668957349,0.673205304,0.757185424,0.747208909,0.766597054,0.866421245,0.884653456,0.952672711,1.044905823,0.942487862,1.051832553,1.10264173,1.083830193,0.999904304,0.98707936,1.03529556,1.05778565,1.061541686,1.056324778,1.083079554,1.013936886,0.954500448,1.019032757
Heavily indebted poor countries (HIPC),0.121486446,0.125010129,0.122272056,0.126203462,0.133944369,0.152618241,0.155222598,0.164868169,0.17963967,0.195901048,0.206879084,0.216414366,0.216068579,0.225737947,0.224516856,0.218235107,0.206979879,0.208742394,0.211572043,0.209350687,0.220520346,0.210981021,0.2102018,0.206218917,0.194746297,0.20202806,0.173852159,0.187843675,0.197975779,0.203759517,0.153418229,0.147742454,0.142079949,0.149624037,0.155793186,0.157987394,0.158243394,0.164214545,0.169566907,0.16974402,0.16759215,0.170640771,0.175891818,0.178815774,0.183576468,0.190376209,0.201714323,0.211535666,0.217545016,0.223977114,0.234773261,0.245746608,0.248699655,0.249568122,0.257196864,0.263170205,0.267501973,0.269329933,0.271687567
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255481261,3.120053606,3.269360801,3.367052403,3.187859736,3.333311688,3.366178073,3.759713512,4.075341975,4.101850885,4.039565813,4.465488057,4.713895812,5.021611986,4.904056126,4.981270932,5.014892747,5.310637492,5.044428795,4.719894471,4.530399422,4.447951723,4.091332795,4.004051988,3.855238394,3.968023629,4.058117805,4.238057612,4.055928762
Haiti,0.073981897,0.075350156,0.075727308,0.060851857,0.071977156,0.071467483,0.070107859,0.058833512,0.05854436,0.068651487,0.082338641,0.08479192,0.081112654,0.085736359,0.09453849,0.095011748,0.129964402,0.133669712,0.139785197,0.136843553,0.133211357,0.132748013,0.139601331,0.147852714,0.147397786,0.148710447,0.130185256,0.137954161,0.151384935,0.150449095,0.144929287,0.139302715,0.12295937,0.093825177,0.024992377,0.11621137,0.134393061,0.158142712,0.160250921,0.165883927,0.173680812,0.185856117,0.209043758,0.203368319,0.184589904,0.185964791,0.184059899,0.214842318,0.210437492,0.20310172,0.247253128,0.27721894,0.243880502,0.26248304,0.290074696,0.31040976,0.313653831,0.306855526,0.299374738
Hungary,4.544465241,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.498947174,6.222646384,5.593412349,5.636482777,5.586195195,5.56009242,5.669542299,5.538125216,5.586091557,5.65663788,5.350127818,5.526339141,5.476143976,5.748526687,5.57922088,5.547698959,5.506698691,5.356123543,5.282825944,4.773188728,4.787988988,4.704300469,4.377864437,4.120050759,4.117988322,4.407180392,4.532290173,4.755839977,4.745506244
IBRD only,1.920254119,1.815313915,1.799492212,1.852266857,1.913832338,1.995100231,2.070171236,2.059088135,2.126508525,2.226970784,2.388101315,2.500479842,2.576695911,2.653323967,2.686298454,2.810492956,2.898872438,2.992795886,3.106633832,3.121921762,3.134551214,3.036402212,3.099552299,3.120820265,3.157289338,3.311797887,3.334080295,3.371102276,3.439382359,3.408273719,2.571346992,2.567548341,2.509287585,2.483128437,2.427471579,2.507570762,2.500680574,2.499753563,2.486516579,2.452766496,2.515432729,2.561527647,2.635989314,2.816612885,3.025045263,3.210107974,3.397506058,3.573107099,3.653037794,3.712714834,3.952110948,4.18013436,4.266210755,4.333962786,4.330637952,4.26883584,4.24107843,4.29548254,4.382903441
IDA & IBRD total,1.656610916,1.565141811,1.551265749,1.598294168,1.651430317,1.722733705,1.786613569,1.777334352,1.834291461,1.921456573,2.06136152,2.159306029,2.214991509,2.282622616,2.314402276,2.410039954,2.483972081,2.557526774,2.648219512,2.667344222,2.674778813,2.589678818,2.637019322,2.650216,2.680020645,2.803361393,2.817179423,2.842350357,2.898679439,2.859674222,2.171361504,2.164359065,2.111790114,2.084687922,2.032083035,2.090937187,2.082712132,2.077341088,2.064653155,2.034636621,2.079588382,2.113254233,2.166930488,2.302086885,2.462001489,2.602754139,2.743790494,2.874494,2.92837382,2.962241357,3.141441891,3.30907631,3.362267694,3.405008951,3.39499994,3.338778123,3.313451882,3.350570184,3.40988701
IDA total,0.266622417,0.271155889,0.281270683,0.307130277,0.323381816,0.352693453,0.36356995,0.371156652,0.380870755,0.409249756,0.451460281,0.484857643,0.425849687,0.460477299,0.504027074,0.454216398,0.474532337,0.460951644,0.455030883,0.531438747,0.53618314,0.535795132,0.523489369,0.516893672,0.542524201,0.54183521,0.538618278,0.530166046,0.563043356,0.499994059,0.501678434,0.499805953,0.49005363,0.478532675,0.457282717,0.451438024,0.457948213,0.454932645,0.463653447,0.466838542,0.465684952,0.474575718,0.474295187,0.469064359,0.482082282,0.49477523,0.504687524,0.513449667,0.511737913,0.492098301,0.508359131,0.516117913,0.499625187,0.499436782,0.505140507,0.502852081,0.521813487,0.544552179,0.560235135
IDA blend,0.347507054,0.359420555,0.378967201,0.429676377,0.459788895,0.521420232,0.541474509,0.536331415,0.504302987,0.556528776,0.671191438,0.775171714,0.810124182,0.903645743,1.036556538,0.867959057,0.934236409,0.867176614,0.842998075,1.027161098,1.038153164,1.023735159,1.007751895,0.968846782,1.02079965,1.027134493,1.027933833,0.952706427,1.038408066,0.882404712,0.993315,1.006457864,1.021442537,1.021978582,0.967690372,0.932491701,0.936301502,0.915041634,0.922483414,0.926743595,0.923255664,0.933835726,0.923625929,0.893272504,0.918951435,0.921961183,0.930733254,0.931557932,0.912422804,0.848317377,0.87361116,0.886579606,0.836484338,0.847874105,0.845222431,0.827312986,0.856887661,0.883748917,0.920386827
Indonesia,0.243920444,0.288847528,0.248553409,0.239783195,0.229458195,0.246241473,0.227084338,0.232007107,0.253602314,0.298784274,0.312064909,0.330738851,0.358132823,0.395605913,0.402292488,0.412942076,0.461389594,0.600490434,0.667989729,0.660345907,0.642834916,0.663585649,0.682392176,0.664245133,0.694540628,0.734900509,0.723036368,0.718523982,0.755317201,0.734905627,0.815761138,0.876744877,0.910355784,0.97185669,1.015535177,1.131545133,1.17297927,1.270396477,1.269366929,1.337342815,1.324594286,1.407609164,1.40809308,1.522267724,1.536865336,1.52194445,1.587749693,1.635207076,1.601819308,1.653210477,1.724073581,1.960133257,1.959133194,1.804251041,1.920799967,1.899658692,1.89244089,2.01367107,2.178461553
IDA only,0.206773593,0.208196673,0.213819235,0.227941271,0.237430549,0.251567457,0.257871285,0.269357839,0.293461976,0.309886669,0.32056116,0.323946219,0.236148704,0.244550048,0.249225256,0.248780015,0.24876917,0.256167007,0.257094093,0.282988557,0.283865457,0.288074246,0.277707328,0.283740249,0.295572993,0.291534371,0.286465627,0.304968049,0.312838197,0.293422902,0.250988842,0.24137364,0.218951614,0.201437618,0.197282975,0.206584394,0.214444848,0.220595191,0.22978189,0.232321551,0.232368203,0.240593128,0.245662559,0.253569438,0.260385812,0.278206527,0.288757735,0.301520508,0.308534335,0.3113664,0.322658369,0.327341327,0.327805353,0.321382423,0.331125701,0.33666702,0.350049011,0.370624311,0.37549488
India,0.267634188,0.283703708,0.305850957,0.321794976,0.308168697,0.332527209,0.337039496,0.330973864,0.352457485,0.35118733,0.351488938,0.362529742,0.374899181,0.377193439,0.381064005,0.404751113,0.413696987,0.427724734,0.424114076,0.434690107,0.449266666,0.473644451,0.477490561,0.50527683,0.506132025,0.543976973,0.57055617,0.595939661,0.629950476,0.676937713,0.644102026,0.681429666,0.693121231,0.703544619,0.727526089,0.768837675,0.790663149,0.82074131,0.823779815,0.870943498,0.88982752,0.887330155,0.903241998,0.913962074,0.962435743,0.991399583,1.041839796,1.129216789,1.185904772,1.288080997,1.349214466,1.408315593,1.507820975,1.535560059,1.649327519,1.641198393,1.648359053,1.7191902,1.799825446
Ireland,3.952726791,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.541085143,7.329160881,7.323345582,7.22723581,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.821920709,8.915649356,8.877510588,8.869598723,9.166145367,9.288300593,9.616468408,9.838954148,10.41561173,10.727642,11.20053906,11.61592792,11.20055789,11.06462346,11.02140354,11.24542479,11.18731296,10.68893384,10.32398836,9.044456081,8.909784865,7.938719028,8.066036269,7.7252209,7.632456943,7.866937107,8.140330807,7.806734135,7.624325193
"Iran, Islamic Rep.",1.706876995,1.625491634,1.623751474,1.74583313,1.956609911,2.154511916,2.503923958,2.581607808,3.048352625,2.993568793,3.222046378,3.473944015,3.528332673,4.193251049,4.527440927,4.257581354,4.643485951,4.711367176,4.517976583,4.40497189,3.128078312,2.808453879,3.296156669,3.43255735,3.313161308,3.395525484,3.0125666,3.117042066,3.318084552,3.487736612,3.179919204,3.773815525,3.970712947,3.872495572,4.310569057,4.433401953,4.498601242,4.615569149,4.577483129,5.037123341,5.192507788,5.282388202,5.479989456,5.73492512,6.087051699,6.467672496,6.955874102,7.341826081,7.405511612,7.561621704,7.468427156,7.526365761,7.56050966,7.746663092,7.88309479,7.672481325,7.613494401,7.694930979,7.693012599
Iraq,1.133840612,1.166517577,1.176904562,1.190893799,1.11740983,2.305940988,3.202365763,2.055756775,2.129157264,2.36035568,2.410656688,2.814291215,2.788046995,2.798414065,2.735323233,2.837672971,4.043562031,3.507497437,3.2904315,3.996635445,3.336823173,2.287286881,2.121821524,2.615422283,2.64673732,2.871921785,3.001406809,3.252849406,4.088984085,4.310223124,3.722922057,2.614389023,3.661954687,4.683175551,5.104059767,4.769386514,4.725961363,5.400759035,3.683584355,2.833515795,3.173517079,3.482294289,3.185073337,2.810738816,2.861232178,3.277211413,3.056310879,2.775584118,3.031099525,3.711021205,4.042434704,4.264563037,4.761992564,4.902424856,4.906435262,4.559450509,4.70764886,4.641199885,4.895195361
Iceland,6.913193297,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.65228038,7.408930282,7.469633069,7.507820647,7.856522605,7.477530022,8.441297654,7.929833879,7.84536959,7.642917143,7.930157714,7.579798434,7.790681093,7.702377375,7.943192479,7.717349545,7.669973863,7.638830938,6.868002041,6.624824568,6.162727447,5.924504881,5.799523566,6.269999135,6.261721637,6.227045327,6.171017681,6.319161328,6.237224322
Israel,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.253218884,6.975146494,7.195002928,7.698156244,8.031116873,8.434625789,8.56113844,8.733721727,8.625020935,8.649795918,9.063444109,8.999844696,9.296803653,9.401019478,9.27595829,8.800738806,9.120036293,9.274244091,9.125985114,8.779523352,9.248911276,8.990702825,9.61506858,8.313170792,7.876383023,7.892507249,7.636321086,7.579217977,6.976403837
